source,entity_label,entity_text,count
kaggle,GPE,orland park,31
kaggle,GPE,delray beach,31
kaggle,GPE,corvallis,31
kaggle,GPE,rome,31
kaggle,GPE,great falls,31
kaggle,GPE,martinez,31
kaggle,GPE,orem,31
kaggle,GPE,torrance,31
kaggle,LOC,delray beach,31
kaggle,LOC,johnson city,31
kaggle,LOC,monticello,31
kaggle,LOC,burlington (canada),31
kaggle,LOC,davis,31
kaggle,GPE,van nuys,31
kaggle,LOC,orem,31
kaggle,GPE,grants pass,31
kaggle,LOC,van nuys,31
kaggle,LOC,rome,31
kaggle,LOC,corvallis,31
kaggle,GPE,ann arbor,31
kaggle,GPE,davis,31
kaggle,LOC,torrance,31
kaggle,LOC,orland park,31
kaggle,GPE,monticello,31
kaggle,LOC,jupiter,31
kaggle,LOC,grants pass,31
kaggle,LOC,great falls,31
kaggle,LOC,ann arbor,31
kaggle,LOC,sioux falls,31
kaggle,LOC,redondo beach,30
kaggle,LOC,mount vernon,30
kaggle,GPE,leesburg,30
kaggle,GPE,watertown,30
kaggle,LOC,kalamazoo,30
kaggle,LOC,longview,30
kaggle,GPE,waterloo,30
kaggle,GPE,waterbury,30
kaggle,GPE,worcester,30
kaggle,GPE,sa,30
kaggle,LOC,sandy,30
kaggle,GPE,johnstown,30
kaggle,GPE,butler,30
kaggle,LOC,ogden,30
kaggle,LOC,brandon,30
kaggle,LOC,north hollywood,30
kaggle,GPE,kalamazoo,30
kaggle,LOC,howell,30
kaggle,GPE,ogden,30
kaggle,LOC,auckland (new zealand),30
kaggle,LOC,worcester,30
kaggle,GPE,kingman,30
kaggle,GPE,mount vernon,30
kaggle,GPE,fulton,30
kaggle,LOC,butler,30
kaggle,GPE,howell,30
kaggle,LOC,fulton,30
kaggle,LOC,denton,30
kaggle,LOC,leesburg,30
kaggle,LOC,kingman,30
kaggle,GPE,brandon,30
kaggle,GPE,auckland (new zealand),30
kaggle,LOC,waterbury,30
kaggle,GPE,redondo beach,30
kaggle,LOC,johnstown,30
kaggle,GPE,sandy,30
kaggle,LOC,watertown,30
kaggle,LOC,waterloo,30
kaggle,GPE,longview,30
kaggle,GPE,denton,30
kaggle,GPE,north hollywood,30
kaggle,LOC,vero beach,29
kaggle,LOC,lubbock,29
kaggle,LOC,gresham,29
kaggle,LOC,gig harbor,29
kaggle,LOC,oak lawn,29
kaggle,LOC,oak forest,29
kaggle,LOC,rancho cucamonga,29
kaggle,LOC,ridgecrest,29
kaggle,GPE,lewiston,29
kaggle,GPE,rancho cucamonga,29
kaggle,LOC,vista,29
kaggle,LOC,lowell,29
kaggle,GPE,fairfax,29
kaggle,GPE,bridgewater,29
kaggle,DATE,1976,29
kaggle,GPE,gresham,29
kaggle,GPE,vero beach,29
kaggle,GPE,vista,29
kaggle,GPE,lee&#39s summit,29
kaggle,GPE,oak forest,29
kaggle,LOC,binghamton,29
kaggle,LOC,fairfax,29
kaggle,GPE,la mesa,29
kaggle,GPE,fullerton,29
kaggle,GPE,burnsville,29
kaggle,LOC,idaho falls,29
kaggle,GPE,ridgecrest,29
kaggle,GPE,salisbury,29
kaggle,LOC,bridgewater,29
kaggle,GPE,oak lawn,29
kaggle,GPE,monterey,29
kaggle,LOC,fullerton,29
kaggle,GPE,lowell,29
kaggle,LOC,monterey,29
kaggle,LOC,lee&#39s summit,29
kaggle,GPE,idaho falls,29
kaggle,GPE,gig harbor,29
kaggle,LOC,burnsville,29
kaggle,LOC,portage,29
kaggle,GPE,binghamton,29
kaggle,GPE,lubbock,29
kaggle,LOC,lewiston,29
kaggle,GPE,easton,29
kaggle,LOC,easton,29
kaggle,GPE,portage,29
kaggle,DATE,1960,29
kaggle,LOC,la mesa,29
kaggle,LOC,salisbury,29
kaggle,DATE,1994,28
pursue,MILITARY,military,28
kaggle,LOC,meriden,28
kaggle,GPE,surrey (canada),28
kaggle,GPE,sterling,28
kaggle,LOC,elk grove,28
kaggle,GPE,kissimmee,28
kaggle,LOC,hemet,28
kaggle,LOC,newton,28
kaggle,GPE,williamsburg,28
kaggle,GPE,elk grove,28
kaggle,GPE,coeur d&#39alene,28
kaggle,LOC,union,28
kaggle,LOC,visalia,28
kaggle,GPE,lodi,28
kaggle,LOC,coeur d&#39alene,28
kaggle,MOTION,accelerate,28
kaggle,LOC,liverpool (uk/england),28
kaggle,LOC,lodi,28
kaggle,LOC,annapolis,28
kaggle,GPE,coventry (uk/england),28
kaggle,GPE,liverpool (uk/england),28
kaggle,GPE,annapolis,28
kaggle,LOC,petaluma,28
kaggle,GPE,petaluma,28
kaggle,GPE,visalia,28
kaggle,GPE,meriden,28
kaggle,LOC,jamestown,28
kaggle,GPE,ithaca,28
kaggle,LOC,sterling,28
kaggle,LOC,williamsburg,28
kaggle,GPE,jamestown,28
kaggle,LOC,ithaca,28
kaggle,LOC,coventry (uk/england),28
kaggle,GPE,newton,28
kaggle,GPE,hemet,28
kaggle,LOC,kissimmee,28
kaggle,GPE,union,28
kaggle,LOC,surrey (canada),28
kaggle,GPE,buckeye,27
kaggle,GPE,meridian,27
kaggle,LOC,belleville,27
kaggle,LOC,bedford,27
kaggle,LOC,apple valley,27
kaggle,LOC,arcadia,27
kaggle,LOC,clermont,27
kaggle,LOC,livermore,27
kaggle,LOC,liberty,27
kaggle,GPE,vienna,27
kaggle,GPE,hendersonville,27
kaggle,GPE,edmond,27
kaggle,LOC,gaithersburg,27
kaggle,LOC,vienna,27
kaggle,LOC,unknown,27
kaggle,GPE,cumming,27
kaggle,LOC,chester,27
kaggle,GPE,halifax (canada),27
kaggle,GPE,livermore,27
kaggle,LOC,kalispell,27
kaggle,GPE,norman,27
kaggle,LOC,lincoln city,27
kaggle,GPE,liberty,27
kaggle,GPE,lincoln city,27
kaggle,LOC,rockville,27
kaggle,GPE,warwick,27
kaggle,LOC,clayton,27
kaggle,GPE,belleville,27
kaggle,LOC,halifax (canada),27
kaggle,GPE,leavenworth,27
kaggle,LOC,warwick,27
kaggle,LOC,princeton,27
kaggle,GPE,chester,27
kaggle,GPE,panama city beach,27
kaggle,LOC,butte,27
kaggle,LOC,leavenworth,27
kaggle,GPE,unknown,27
kaggle,LOC,surfside beach,27
kaggle,LOC,kenosha,27
pursue,COLOR,white,27
kaggle,GPE,plainfield,27
kaggle,GPE,princeton,27
kaggle,GPE,arcadia,27
kaggle,GPE,gaithersburg,27
kaggle,LOC,hendersonville,27
kaggle,LOC,panama city beach,27
kaggle,LOC,cumming,27
kaggle,LOC,buckeye,27
kaggle,GPE,apple valley,27
kaggle,LOC,garden city,27
kaggle,LOC,plainfield,27
kaggle,LOC,pomona,27
kaggle,GPE,clermont,27
kaggle,GPE,woodstock,27
kaggle,GPE,garden city,27
kaggle,GPE,clayton,27
kaggle,GPE,pomona,27
kaggle,LOC,sonora,27
kaggle,GPE,lake elsinore,27
kaggle,GPE,bedford,27
kaggle,LOC,norman,27
kaggle,GPE,kenosha,27
kaggle,GPE,butte,27
kaggle,GPE,kalispell,27
kaggle,GPE,surfside beach,27
kaggle,LOC,edmond,27
kaggle,LOC,lake elsinore,27
kaggle,GPE,rockville,27
kaggle,LOC,woodstock,27
kaggle,GPE,sonora,27
kaggle,LOC,meridian,27
pursue,OBJECT_SHAPE,circle,27
kaggle,DATE,1992,26
kaggle,GPE,boynton beach,26
kaggle,GPE,ontario,26
kaggle,LOC,chesterfield,26
kaggle,LOC,cheyenne,26
kaggle,GPE,goshen,26
kaggle,GPE,graham,26
kaggle,LOC,carrollton,26
kaggle,GPE,palm desert,26
kaggle,GPE,williamsport,26
kaggle,GPE,chesterfield,26
kaggle,GPE,garland,26
kaggle,LOC,palm desert,26
kaggle,LOC,brisbane (qld&#44 australia),26
kaggle,GPE,carrollton,26
kaggle,LOC,williamsport,26
kaggle,LOC,boynton beach,26
kaggle,LOC,st. george,26
kaggle,LOC,noblesville,26
kaggle,GPE,naperville,26
kaggle,GPE,terrace (canada),26
kaggle,LOC,state college,26
kaggle,GPE,vacaville,26
kaggle,LOC,sunnyvale,26
kaggle,GPE,st. george,26
kaggle,GPE,exeter,26
kaggle,DATE,1993,26
kaggle,GPE,mesquite,26
kaggle,LOC,mesquite,26
kaggle,GPE,sunnyvale,26
kaggle,GPE,state college,26
kaggle,GPE,cheyenne,26
kaggle,LOC,morgantown,26
kaggle,LOC,vacaville,26
kaggle,GPE,brisbane (qld&#44 australia),26
kaggle,GPE,noblesville,26
kaggle,LOC,graham,26
kaggle,LOC,goshen,26
kaggle,LOC,naperville,26
kaggle,GPE,levittown,26
kaggle,LOC,newport beach,26
kaggle,LOC,new port richey,26
kaggle,LOC,garland,26
kaggle,LOC,terrace (canada),26
kaggle,LOC,levittown,26
kaggle,GPE,new port richey,26
kaggle,LOC,ontario,26
kaggle,GPE,morgantown,26
kaggle,GPE,newport beach,26
kaggle,LOC,exeter,26
kaggle,GPE,midland,25
kaggle,GPE,melbourne (australia),25
kaggle,LOC,lewisville,25
kaggle,LOC,north bend,25
kaggle,LOC,houston (canada),25
pursue,LOC,Western United States,25
kaggle,LOC,port charlotte,25
kaggle,LOC,amarillo,25
kaggle,LOC,belmont,25
kaggle,LOC,woodinville,25
kaggle,LOC,midland,25
kaggle,LOC,melbourne (australia),25
kaggle,LOC,avon,25
kaggle,GPE,salinas,25
kaggle,GPE,granite falls,25
kaggle,GPE,lewisville,25
kaggle,LOC,gastonia,25
kaggle,GPE,belmont,25
kaggle,GPE,livingston,25
kaggle,LOC,goodyear,25
kaggle,GPE,nf,25
kaggle,GPE,grove city,25
kaggle,GPE,north bend,25
kaggle,GPE,regina (canada),25
kaggle,LOC,grove city,25
kaggle,LOC,regina (canada),25
kaggle,GPE,goodyear,25
kaggle,LOC,provo,25
kaggle,LOC,providence,25
kaggle,GPE,woodinville,25
kaggle,GPE,gastonia,25
kaggle,GPE,amarillo,25
kaggle,GPE,galveston,25
kaggle,LOC,granite falls,25
kaggle,GPE,houston (canada),25
kaggle,LOC,livingston,25
kaggle,LOC,salinas,25
kaggle,GPE,port charlotte,25
kaggle,GPE,avon,25
kaggle,GPE,provo,25
kaggle,GPE,new castle,25
kaggle,GPE,providence,25
kaggle,LOC,galveston,25
kaggle,LOC,new castle,25
kaggle,DATE,1981,24
kaggle,DATE,1990,24
kaggle,LOC,bethel,24
kaggle,GPE,marshall,24
kaggle,LOC,blue springs,24
kaggle,DATE,1968,24
kaggle,LOC,bristol (uk/england),24
kaggle,LOC,cambridge,24
kaggle,LOC,mobile,24
kaggle,GPE,oshawa (canada),24
kaggle,LOC,oshawa (canada),24
kaggle,LOC,centralia,24
kaggle,LOC,moses lake,24
kaggle,LOC,marshall,24
kaggle,LOC,waterford,24
kaggle,LOC,campbell,24
kaggle,GPE,mobile,24
kaggle,GPE,san rafael,24
kaggle,LOC,hamburg,24
kaggle,LOC,clinton township,24
kaggle,GPE,campbell,24
kaggle,GPE,lehigh acres,24
kaggle,GPE,bristol (uk/england),24
kaggle,GPE,waterford,24
kaggle,GPE,hamburg,24
kaggle,LOC,citrus heights,24
kaggle,GPE,lake wales,24
kaggle,GPE,newburgh,24
kaggle,LOC,thousand oaks,24
kaggle,GPE,cambridge,24
kaggle,LOC,kingston (canada),24
kaggle,LOC,san rafael,24
kaggle,LOC,newburgh,24
kaggle,GPE,citrus heights,24
kaggle,GPE,perth (australia),24
kaggle,LOC,lehigh acres,24
kaggle,LOC,deltona,24
kaggle,GPE,kingston (canada),24
kaggle,GPE,blue springs,24
kaggle,GPE,moses lake,24
kaggle,GPE,clinton township,24
kaggle,GPE,thousand oaks,24
kaggle,GPE,arvada,24
kaggle,LOC,lake wales,24
kaggle,LOC,arvada,24
kaggle,GPE,deltona,24
kaggle,GPE,centralia,24
kaggle,GPE,bethel,24
kaggle,LOC,medina,24
kaggle,GPE,medina,24
kaggle,LOC,perth (australia),24
kaggle,GPE,midlothian,23
kaggle,GPE,ypsilanti,23
kaggle,GPE,frederick,23
kaggle,DATE,1986,23
kaggle,GPE,oroville,23
kaggle,GPE,oregon city,23
kaggle,LOC,wheeling,23
kaggle,LOC,hollister,23
kaggle,GPE,cranston,23
kaggle,LOC,brick,23
kaggle,LOC,wasilla,23
kaggle,GPE,sterling heights,23
kaggle,GPE,brunswick,23
kaggle,LOC,fairborn,23
kaggle,LOC,helena,23
kaggle,GPE,spring valley,23
kaggle,LOC,hartford,23
kaggle,GPE,berlin,23
kaggle,LOC,brunswick,23
kaggle,LOC,weston,23
kaggle,GPE,wallingford,23
kaggle,LOC,lockport,23
kaggle,GPE,helena,23
kaggle,GPE,centerville,23
kaggle,LOC,appleton,23
kaggle,GPE,fairborn,23
kaggle,LOC,homestead,23
kaggle,GPE,russellville,23
kaggle,GPE,mt. pleasant,23
kaggle,LOC,fenton,23
kaggle,GPE,pompano beach,23
kaggle,LOC,spring valley,23
kaggle,LOC,hagerstown,23
kaggle,LOC,cancun (mexico),23
kaggle,GPE,wheeling,23
kaggle,GPE,summerville,23
kaggle,GPE,weston,23
kaggle,GPE,cancun (mexico),23
kaggle,GPE,hagerstown,23
kaggle,GPE,brick,23
kaggle,LOC,frederick,23
kaggle,GPE,lockport,23
kaggle,LOC,chillicothe,23
kaggle,GPE,appleton,23
kaggle,LOC,wallingford,23
kaggle,LOC,racine,23
kaggle,LOC,centerville,23
kaggle,LOC,sterling heights,23
kaggle,LOC,queen creek,23
kaggle,GPE,hesperia,23
kaggle,GPE,chillicothe,23
kaggle,LOC,mt. pleasant,23
kaggle,GPE,racine,23
kaggle,LOC,cranston,23
kaggle,GPE,wasilla,23
kaggle,LOC,oroville,23
kaggle,GPE,queen creek,23
kaggle,LOC,oregon city,23
kaggle,GPE,hartford,23
kaggle,LOC,russellville,23
kaggle,GPE,hollister,23
kaggle,LOC,summerville,23
kaggle,LOC,hesperia,23
kaggle,LOC,pompano beach,23
kaggle,LOC,midlothian,23
kaggle,LOC,ypsilanti,23
kaggle,GPE,fenton,23
kaggle,LOC,berlin,23
kaggle,GPE,homestead,23
kaggle,LOC,whitby (canada),22
kaggle,LOC,shelton,22
kaggle,GPE,costa mesa,22
kaggle,GPE,richland,22
kaggle,GPE,rio rancho,22
kaggle,DATE,1987,22
kaggle,DATE,1985,22
kaggle,LOC,perth (western australia),22
kaggle,DATE,1963,22
kaggle,GPE,casa grande,22
kaggle,GPE,kelso,22
kaggle,GPE,nampa,22
kaggle,GPE,gila bend,22
kaggle,GPE,elizabeth,22
kaggle,GPE,geneva,22
kaggle,LOC,richland,22
kaggle,LOC,palm coast,22
kaggle,GPE,traverse city,22
kaggle,GPE,trenton,22
kaggle,LOC,deer park,22
kaggle,GPE,webster,22
kaggle,LOC,rio rancho,22
kaggle,LOC,santa maria,22
kaggle,LOC,walla walla,22
kaggle,LOC,casper,22
kaggle,LOC,casa grande,22
kaggle,GPE,cumberland,22
kaggle,LOC,leeds (uk/england),22
kaggle,GPE,toms river,22
kaggle,GPE,thunder bay (canada),22
kaggle,GPE,joliet,22
kaggle,LOC,joliet,22
kaggle,GPE,cottonwood,22
kaggle,LOC,webster,22
kaggle,LOC,elizabeth,22
kaggle,LOC,elgin,22
kaggle,GPE,somerset,22
kaggle,GPE,whitby (canada),22
kaggle,GPE,palm coast,22
kaggle,GPE,santa maria,22
kaggle,LOC,moore,22
kaggle,GPE,elgin,22
kaggle,LOC,niagara falls (canada),22
kaggle,GPE,nashua,22
kaggle,LOC,somerset,22
kaggle,GPE,hot springs,22
kaggle,LOC,utica,22
kaggle,GPE,leeds (uk/england),22
kaggle,GPE,shelton,22
kaggle,GPE,niagara falls (canada),22
kaggle,LOC,gila bend,22
kaggle,GPE,moore,22
kaggle,GPE,covina,22
kaggle,LOC,kelso,22
kaggle,LOC,nampa,22
kaggle,GPE,lisbon,22
kaggle,LOC,covina,22
kaggle,LOC,cottonwood,22
kaggle,LOC,chula vista,22
kaggle,GPE,utica,22
kaggle,LOC,cumberland,22
kaggle,GPE,deer park,22
kaggle,LOC,geneva,22
kaggle,LOC,hot springs,22
kaggle,LOC,lisbon,22
kaggle,LOC,toms river,22
kaggle,GPE,perth (western australia),22
kaggle,GPE,chula vista,22
kaggle,GPE,andover,22
kaggle,LOC,trenton,22
kaggle,LOC,nashua,22
kaggle,LOC,thunder bay (canada),22
kaggle,LOC,costa mesa,22
kaggle,LOC,traverse city,22
kaggle,GPE,walla walla,22
kaggle,GPE,casper,22
kaggle,LOC,andover,22
kaggle,GPE,mckinney,22
kaggle,LOC,mckinney,22
kaggle,GPE,roseburg,21
kaggle,LOC,miami beach,21
kaggle,LOC,lake charles,21
kaggle,LOC,barrie (canada),21
kaggle,DATE,1972,21
kaggle,LOC,la crosse,21
kaggle,GPE,camarillo,21
kaggle,LOC,benton,21
kaggle,GPE,florissant,21
kaggle,LOC,plantation,21
kaggle,LOC,freeport,21
kaggle,LOC,san angelo,21
kaggle,GPE,shelby,21
kaggle,GPE,edison,21
kaggle,GPE,lakeside,21
kaggle,GPE,lakeville,21
kaggle,GPE,singapore,21
kaggle,GPE,brookfield,21
kaggle,GPE,valencia,21
kaggle,GPE,holden beach,21
kaggle,LOC,valencia,21
kaggle,GPE,wayne,21
kaggle,GPE,lake oswego,21
kaggle,LOC,roseburg,21
kaggle,GPE,pawleys island,21
kaggle,LOC,thornton,21
kaggle,LOC,iowa city,21
kaggle,LOC,winston-salem,21
kaggle,GPE,freeport,21
kaggle,LOC,shelby,21
kaggle,GPE,laguna niguel,21
kaggle,GPE,la crosse,21
kaggle,LOC,singapore,21
kaggle,GPE,lacey,21
kaggle,GPE,poughkeepsie,21
kaggle,LOC,lacey,21
kaggle,GPE,st. catharines (canada),21
kaggle,LOC,laguna niguel,21
kaggle,GPE,morganton,21
kaggle,GPE,moreno valley,21
kaggle,GPE,iowa city,21
kaggle,LOC,oshkosh,21
kaggle,LOC,grass valley,21
kaggle,LOC,jonesboro,21
kaggle,GPE,port orchard,21
kaggle,GPE,plantation,21
kaggle,LOC,st. catharines (canada),21
kaggle,LOC,lakeville,21
kaggle,LOC,lakeside,21
kaggle,LOC,edison,21
kaggle,GPE,grass valley,21
kaggle,GPE,jefferson,21
kaggle,GPE,jonesboro,21
kaggle,GPE,thornton,21
kaggle,GPE,odessa,21
kaggle,GPE,miami beach,21
kaggle,LOC,pawleys island,21
kaggle,GPE,barrie (canada),21
kaggle,LOC,brookfield,21
kaggle,GPE,oshkosh,21
kaggle,LOC,mission viejo,21
kaggle,GPE,lake charles,21
kaggle,LOC,jefferson,21
kaggle,LOC,wayne,21
kaggle,GPE,mission viejo,21
kaggle,LOC,palo alto,21
kaggle,LOC,camarillo,21
kaggle,GPE,winston-salem,21
kaggle,GPE,benton,21
kaggle,GPE,captiva,21
kaggle,LOC,lake oswego,21
kaggle,LOC,holden beach,21
kaggle,LOC,poughkeepsie,21
kaggle,GPE,san angelo,21
kaggle,LOC,port orchard,21
kaggle,LOC,odessa,21
kaggle,LOC,florissant,21
kaggle,LOC,morganton,21
kaggle,LOC,captiva,21
kaggle,GPE,palo alto,21
kaggle,LOC,moreno valley,21
kaggle,GPE,vernon (canada),20
kaggle,LOC,placerville,20
kaggle,GPE,oakville (canada),20
kaggle,GPE,mt. vernon,20
kaggle,GPE,bangalore (india),20
kaggle,GPE,fargo,20
kaggle,GPE,victorville,20
kaggle,LOC,college station,20
kaggle,LOC,new haven,20
kaggle,LOC,san clemente,20
kaggle,GPE,laurel,20
kaggle,GPE,lawton,20
kaggle,LOC,laurel,20
kaggle,LOC,greenfield,20
kaggle,LOC,spokane valley,20
kaggle,LOC,spring,20
kaggle,GPE,spokane valley,20
kaggle,LOC,mount pleasant,20
kaggle,GPE,parker,20
kaggle,LOC,victorville,20
kaggle,LOC,downey,20
kaggle,LOC,stanwood,20
kaggle,GPE,janesville,20
kaggle,LOC,newtown,20
kaggle,GPE,placerville,20
kaggle,LOC,charlottesville,20
kaggle,LOC,vernon (canada),20
kaggle,GPE,greenfield,20
kaggle,LOC,doylestown,20
kaggle,GPE,parma,20
kaggle,LOC,murrieta,20
kaggle,LOC,lawton,20
kaggle,GPE,new haven,20
kaggle,GPE,doylestown,20
kaggle,LOC,san tan valley,20
kaggle,GPE,downey,20
kaggle,GPE,tracy,20
kaggle,GPE,silver city,20
kaggle,LOC,mountain view,20
kaggle,LOC,longwood,20
kaggle,LOC,lombard,20
kaggle,LOC,mt. vernon,20
kaggle,GPE,newtown,20
kaggle,GPE,lombard,20
kaggle,LOC,tracy,20
kaggle,GPE,wheaton,20
kaggle,GPE,san tan valley,20
kaggle,GPE,longwood,20
kaggle,GPE,mountain view,20
kaggle,GPE,san clemente,20
kaggle,GPE,manassas,20
kaggle,LOC,janesville,20
kaggle,LOC,porterville,20
kaggle,LOC,manassas,20
kaggle,LOC,lynchburg,20
kaggle,GPE,mount pleasant,20
kaggle,LOC,fargo,20
kaggle,GPE,nt,20
kaggle,GPE,lynchburg,20
kaggle,GPE,spring,20
kaggle,GPE,college station,20
kaggle,LOC,oakville (canada),20
kaggle,GPE,stanwood,20
kaggle,LOC,wheaton,20
kaggle,GPE,murrieta,20
kaggle,LOC,parker,20
kaggle,LOC,parma,20
kaggle,GPE,charlottesville,20
kaggle,GPE,porterville,20
kaggle,LOC,silver city,20
kaggle,LOC,bangalore (india),20
pursue,OBJECT_SHAPE,disk,20
kaggle,DATE,1969,20
kaggle,GPE,aberdeen,19
kaggle,LOC,alpharetta,19
kaggle,LOC,maryville,19
kaggle,DATE,1988,19
kaggle,LOC,arlington heights,19
kaggle,LOC,amherst,19
kaggle,GPE,stillwater,19
kaggle,GPE,key west,19
kaggle,GPE,palatine,19
kaggle,LOC,belton,19
kaggle,LOC,maple valley,19
kaggle,LOC,altoona,19
kaggle,LOC,bel air,19
kaggle,LOC,high point,19
kaggle,GPE,paris,19
kaggle,GPE,tomball,19
kaggle,LOC,enfield,19
kaggle,GPE,rock hill,19
kaggle,LOC,edinburgh (uk/scotland),19
kaggle,LOC,woodbury,19
kaggle,LOC,aberdeen,19
kaggle,GPE,north pole,19
kaggle,GPE,enfield,19
kaggle,GPE,yucaipa,19
kaggle,GPE,north bergen,19
kaggle,LOC,pleasanton,19
kaggle,GPE,merced,19
kaggle,LOC,pembroke pines,19
kaggle,LOC,woodland hills,19
kaggle,GPE,arlington heights,19
kaggle,GPE,maple valley,19
kaggle,GPE,stafford,19
kaggle,GPE,litchfield,19
kaggle,LOC,macon,19
kaggle,LOC,peru,19
kaggle,LOC,paris,19
kaggle,LOC,broken arrow,19
kaggle,LOC,brisbane (australia),19
kaggle,LOC,brownsville,19
kaggle,GPE,belton,19
kaggle,LOC,muskegon,19
kaggle,LOC,new rochelle,19
kaggle,GPE,pleasanton,19
kaggle,GPE,brownsville,19
kaggle,GPE,lake stevens,19
kaggle,LOC,claremont,19
kaggle,GPE,punta gorda,19
kaggle,LOC,punta gorda,19
kaggle,LOC,wakefield,19
kaggle,GPE,brisbane (australia),19
kaggle,LOC,yucaipa,19
kaggle,GPE,kingsport,19
kaggle,DATE,1983,19
kaggle,LOC,merced,19
kaggle,LOC,silverdale,19
kaggle,GPE,maryville,19
kaggle,GPE,amherst,19
kaggle,LOC,kingsport,19
kaggle,LOC,lake stevens,19
kaggle,LOC,rock hill,19
pursue,ORG,fbi,19
kaggle,GPE,muskegon,19
kaggle,GPE,altoona,19
kaggle,LOC,north pole,19
kaggle,GPE,alpharetta,19
kaggle,GPE,wakefield,19
kaggle,LOC,north bergen,19
kaggle,LOC,vallejo,19
kaggle,GPE,peru,19
kaggle,LOC,key west,19
kaggle,LOC,tomball,19
kaggle,GPE,edinburgh (uk/scotland),19
kaggle,LOC,palatine,19
kaggle,GPE,silverdale,19
kaggle,LOC,san pedro,19
kaggle,GPE,twin falls,19
kaggle,GPE,claremont,19
kaggle,GPE,new rochelle,19
kaggle,LOC,twin falls,19
kaggle,GPE,bel air,19
kaggle,GPE,high point,19
kaggle,GPE,pembroke pines,19
kaggle,GPE,woodland hills,19
kaggle,GPE,woodbury,19
kaggle,LOC,litchfield,19
kaggle,GPE,macon,19
kaggle,GPE,san pedro,19
kaggle,GPE,vallejo,19
kaggle,LOC,stillwater,19
kaggle,GPE,broken arrow,19
kaggle,LOC,stafford,19
kaggle,LOC,destin,19
kaggle,GPE,destin,19
kaggle,GPE,castle rock,18
kaggle,GPE,pahrump,18
kaggle,LOC,alpine,18
pursue,DATE,1954,18
kaggle,LOC,danbury,18
kaggle,LOC,stratford,18
kaggle,GPE,trout lake,18
kaggle,LOC,nanaimo (canada),18
kaggle,LOC,murray,18
kaggle,LOC,murrells inlet,18
kaggle,GPE,youngstown,18
kaggle,LOC,westfield,18
kaggle,LOC,downers grove,18
kaggle,LOC,wichita falls,18
kaggle,GPE,chatsworth,18
kaggle,LOC,muncie,18
kaggle,LOC,sheffield (uk/england),18
kaggle,LOC,shelbyville,18
kaggle,LOC,harrison,18
kaggle,GPE,st. joseph,18
kaggle,GPE,rochester hills,18
kaggle,LOC,mukilteo,18
kaggle,GPE,carthage,18
kaggle,LOC,wilkes-barre,18
kaggle,GPE,shoreline,18
kaggle,GPE,shelbyville,18
kaggle,LOC,saint paul,18
kaggle,GPE,sherman oaks,18
kaggle,GPE,sheffield (uk/england),18
kaggle,GPE,leicester (uk/england),18
kaggle,GPE,castro valley,18
kaggle,GPE,folsom,18
kaggle,GPE,panama city,18
kaggle,GPE,kennesaw,18
kaggle,LOC,springdale,18
kaggle,LOC,st. joseph,18
kaggle,LOC,galesburg,18
kaggle,LOC,shoreline,18
kaggle,LOC,sierra vista,18
kaggle,LOC,ellensburg,18
kaggle,GPE,martinsburg,18
pursue,DATE,1964,18
kaggle,LOC,mcminnville,18
kaggle,LOC,batavia,18
kaggle,LOC,bartlett,18
kaggle,LOC,apache junction,18
kaggle,GPE,sunderland (uk/england),18
kaggle,GPE,stratford,18
kaggle,GPE,cypress,18
kaggle,DATE,1991,18
kaggle,LOC,martinsburg,18
kaggle,GPE,oakley,18
kaggle,GPE,saint paul,18
kaggle,GPE,mcminnville,18
kaggle,LOC,ames,18
kaggle,LOC,youngstown,18
kaggle,LOC,seminole,18
kaggle,LOC,panama city,18
kaggle,GPE,bartlett,18
kaggle,GPE,carmel,18
kaggle,LOC,new delhi (india),18
kaggle,LOC,sherman oaks,18
kaggle,GPE,springdale,18
kaggle,LOC,sebastopol,18
kaggle,GPE,ellensburg,18
kaggle,GPE,apache junction,18
kaggle,LOC,cypress,18
kaggle,GPE,batavia,18
kaggle,LOC,hammond,18
kaggle,LOC,sedro woolley,18
kaggle,LOC,leicester (uk/england),18
kaggle,LOC,largo,18
kaggle,GPE,new delhi (india),18
kaggle,LOC,coventry,18
kaggle,LOC,council bluffs,18
kaggle,LOC,carthage,18
kaggle,LOC,kennesaw,18
kaggle,GPE,council bluffs,18
kaggle,GPE,union city,18
kaggle,GPE,redlands,18
kaggle,LOC,sunderland (uk/england),18
kaggle,GPE,coventry,18
kaggle,LOC,trout lake,18
kaggle,GPE,harrison,18
kaggle,LOC,new albany,18
kaggle,LOC,lewisburg,18
kaggle,LOC,pahrump,18
kaggle,GPE,sierra vista,18
kaggle,GPE,galesburg,18
kaggle,GPE,largo,18
kaggle,LOC,redlands,18
kaggle,LOC,castro valley,18
kaggle,GPE,ames,18
kaggle,GPE,hammond,18
kaggle,GPE,wilkes-barre,18
kaggle,GPE,wichita falls,18
kaggle,LOC,castle rock,18
kaggle,GPE,new albany,18
kaggle,GPE,lake forest,18
kaggle,LOC,guelph (canada),18
kaggle,LOC,oakley,18
kaggle,LOC,union city,18
kaggle,GPE,muncie,18
kaggle,LOC,lake forest,18
kaggle,GPE,mukilteo,18
kaggle,LOC,greenwich,18
kaggle,GPE,santa clarita,18
kaggle,LOC,greensburg,18
kaggle,LOC,carmel,18
kaggle,LOC,santa clarita,18
